Unnamed: 0,file,id,date_time,dur,media_id,audio_kmeans_lables,audio_kmeans_center_dis,audio_text
56,yga0721-20250430125522-877444005138287,yga0721,2025-04-30 12:55:22,14.49,877444005138287,4,0.6951163200212267,"(1) Upbeat, slightly whimsical orchestral music begins with a steady tempo featuring piano and woodwinds. No vocals detected. (2) Short, rhythmic sound effects of scrubbing and wiping enter, synchronized with the man's cleaning movements. (3) The background music continues at a consistent pace until the video ends."
57,yga0721-20250501185707-1229112955300860,yga0721,2025-05-01 18:57:07,86.01,1229112955300860,0,0.9180268013757767,"(1) Upbeat, high-tempo electronic arcade music plays throughout the entire video. (2) Two young children's voices are heard throughout, speaking excitedly in Mandarin, shouting instructions like 'move closer' and laughing as they play. (3) Frequent sound effects from the game are heard, including 'dings' for success, 'pops' for new items falling, and fanfares for high scores. (4) Ambient noise is minimal, but the slight echo suggests a large, open indoor space. (5) Towards the end, the volume of the boys' voices stays high but their tone shifts to a more panting, exhausted state."
58,yga0721-20250226122417-2703635530003176,yga0721,2025-02-26 12:24:17,89.26,2703635530003180,0,0.8384154623521156,"(1) The audio starts with a male voice shouting in a loud, comedic, and exaggerated tone. Upbeat and fast-paced background music begins immediately. (2) A female voice asks a question with a curious and clear tone. (3) The man transitions into a high-energy promotional narration style, explaining product benefits. (4) Various sound effects (SFX) are heard, including thumping sounds during the bed test and whooshing sounds for transitions. (5) The background music remains consistent in its energetic tempo throughout the demonstration. (6) The video ends with a return to the comedic shouting and office ambient sounds."
59,yga0721-20250729123929-2114801712672936,yga0721,2025-07-29 12:39:29,58.15,2114801712672940,5,0.9526280937865604,"(1) A female voice is heard narrating an anecdote in a bright, energetic tone with a low-volume, upbeat BGM in the background. (2) Multiple voices (one male, two additional females) provide verbal feedback with interjections like 'Really?' and laughter. (3) The primary female speaker imitates a telephone conversation, switching to a deeper, formal voice to say 'Annyeong haseyo' in Korean. (4) The soundscape becomes chaotic with loud, high-pitched laughter and screaming from the female guests as the story peaks. (5) The female storyteller says 'Oppa, saranghae' in a playful, high-pitched voice. (6) The segment ends with a male voice laughing and the audio fading into a clean studio silence."
60,yga0721-20250301065726-906480315199841,yga0721,2025-03-01 06:57:26,89.91,906480315199841,0,0.8879382491756271,"(1) High-energy male and female dialogue in Mandarin and Hokkien with a loud, theatrical tone. An upbeat, fast-tempo electronic pop BGM starts immediately. (2) The dialogue shifts to a steady, professional male narrator voiceover. Sounds of mechanical spraying and air movement (SFX) are audible over the continuous music. (3) The original high-energy dialogue returns, accompanied by occasional rhythmic sound effects (dings and whooshes) and the same upbeat background music."
61,yga0721-20250502084532-1489265722757551,yga0721,2025-05-02 08:45:32,59.49,1489265722757550,5,0.8371517163134905,"(1) High-pitched, energetic male vocals lead the narration with an upbeat, fast-tempo electronic BGM playing. (2) Ambient sounds of a busy office or apartment with multiple female voices laughing and talking. (3) Continuous sound of scratching paper/cardboard. (4) Sudden loud cheers, clapping, and a 'pop' sound effect as confetti is released, with voices shouting monetary amounts in Mandarin."
62,yga0721-20250530021917-4281006648837448,yga0721,2025-05-30 02:19:17,58.98,4281006648837450,5,0.8840590806217135,"(1) High-energy male vocals speaking Mandarin and Taiwanese, accompanied by the chaotic ambient noise of an arcade (beeps, music from other machines). (2) Upbeat, fast-paced electronic background music fades in during the gameplay. (3) Sudden, loud shouting and cheering from both men as they win. (4) Sound effects include the mechanical clicking of the machine's buttons and the digital 'win' chimes. (5) The audio ends with high-pitched laughter and excited chatter."
63,yga0721-20250830170718-1256430443060366,yga0721,2025-08-30 17:07:18,89.4,1256430443060370,0,0.8403877284776748,"(1) Fast-paced, rhythmic background music with clear sound effects of the foam rod hitting the table and the bottle sliding. (2) Music continues as two energetic male voices engage in a loud, fast-paced dialogue with frequent laughter. (3) The tone becomes slightly more instructional as one male voice clearly articulates the product name 'Centrum' and its benefits, though the upbeat music remains. (4) The audio ends with high-energy shouting and laughing as the sound of the foam rod hitting continues over the fading music."
64,yga0721-20250430190231-1844263766239525,yga0721,2025-04-30 19:02:31,56.89,1844263766239520,5,0.974414391438115,"(1) Upbeat, fast-paced Lo-fi jazz-fusion music starts immediately. Two male voices are heard talking excitedly with frequent bursts of loud laughter. (2) A female voice joins the conversation, matching the high-pitched, humorous tone of the males. The sound is clear, indicating a studio environment with no background noise. (3) The music stays at a consistent volume throughout, serving as a rhythmic bed for the continuous dialogue. (4) The voices occasionally overlap during moments of intense laughter before the music fades out into the final graphic card."
65,yga0721-20250501073604-921250637010955,yga0721,2025-05-01 07:36:04,26.15,921250637010955,5,0.9630300494716396,"(1) A medium-tempo, upbeat electronic background track with a steady beat begins. (A) A male voice speaks excitedly in Mandarin with a high-pitched, humorous tone. (B) BGM remains constant. (C) Faint ambient store background noise is present. (2) (A) A female voice is heard laughing off-screen in response to the man's actions. (D) A soft thud sound effect (SFX) is heard as the man pats the plush shell. (3) The music and high-energy vocal narration continue until the end of the clip."
66,yga0721-20250501201603-941943621729255,yga0721,2025-05-01 20:16:03,79.18,941943621729255,5,0.914716023769323,"(1) Upbeat, jaunty acoustic music with a medium tempo begins. An adult male's voice is heard loudly cheering 'Wow!' and 'Amazing!' as a child speaks in a soft, high-pitched tone. (2) Music continues as a second child's voice explains a trick. SFX including 'dings' and 'sparkle' sounds are layered over the speech. (3) The music shifts to a more rhythmic, electronic beat as rhythmic counting '1, 2, 3, 4' is heard alongside the children's heavy breathing and playful shouts. (4) The audio concludes with loud, overlapping cheering, clapping sounds, and female laughter as the background music reaches its peak and fades."
67,yga0721-20250731122459-893355403618240,yga0721,2025-07-31 12:24:59,13.01,893355403618240,5,0.9260026831980676,"(1) Ambient restaurant noise is heard including clinking dishes and distant chatter. (2) A female voice off-camera speaks in Mandarin with a gentle, questioning tone. (3) The boy makes soft chewing sounds as the background restaurant noise continues."
68,yga0721-20250306012006-1259968149368911,yga0721,2025-03-06 01:20:06,89.35,1259968149368910,0,0.7755030581743805,"(1) High-volume, energetic male vocals shouting in a mix of Mandarin and Taiwanese. Fast-paced, upbeat background music with a synth-pop style starts immediately. (2) Occasional short responses from a second male voice with a calmer tone. (3) The music maintains a constant rhythm while the main vocal transitions into a persuasive and fast-talking promotional style. (4) Specific sound effects (SFX) are audible during the bathroom scenes: the sound of a tube being squeezed, water splashing, and hands rubbing together. (5) In the final phase, the main vocal becomes even more rapid, emphasizing discount codes and links, accompanied by cheerful pop music and occasional 'ding' sound effects for text pop-ups."
69,yga0721-20250803180212-2486495065078340,yga0721,2025-08-03 18:02:12,17.51,2486495065078340,5,0.9705219395712787,"(1) Multiple female voices greet the boss in unison with a respectful tone. A male voice responds casually. (2) The male voice asks a question about monthly performance. (3) A female voice answers with a specific high number. (4) The male voice gives a short instruction, accompanied by the sound of plastic cleaning tools being handled. (5) An upbeat, rock-style song with male vocals and distorted electric guitars starts and continues until the end as the sound of sweeping is heard."
