file,audio_kmeans_lables,label,text,id
khshu_-20251215171449-2310380529439273,0,High-tempo Music,"(1) Upbeat, high-tempo pop music with female vocals begins immediately. (2) Crisp sound effects (SFX) are layered over the music, corresponding to the visual cuts and actions like pouring rice and stirring the bag. (3) The music maintains its energetic tone throughout the tasting segment, with no spoken dialogue detected from the subject.",khshu_
0_shufen-20250911095903-4260731734242856,0,High-tempo Music,(1) A high-pitched female vocal track begins over an upbeat pop music backing (a remix of the song 'That Girl'); the tempo is steady and energetic. (2) The music continues consistently throughout the video with no change in volume or tone. (3) No ambient environmental noise or specific sound effects are audible over the music track.,0_shufen
0_shufen-20250907052618-917708198102607,0,High-tempo Music,"(1) An upbeat, high-tempo pop song begins immediately. (2) A female vocal is heard singing English lyrics (""...picture in my wallet like you... take a look at my girlfriend...""). The audio is clear and studio-quality without any background noise or sound effects.",0_shufen
0_shufen-20250910134014-1227562825418616,0,High-tempo Music,"(1) A rhythmic, high-tempo electronic beat begins with distinct percussion sounds. No vocals are detected initially. (2) A loud, distorted male shouting sound effect ('Ah!') occurs simultaneously with the dog's appearance. (3) The rhythmic music continues briefly as the sound of the shout echoes.",0_shufen
0_shufen-20250828175421-870861292486670,0,High-tempo Music,"(1) Upbeat, tropical-infused electronic pop music starts immediately. (2) No vocals are detected throughout the clip. (3) Faint ambient outdoor sounds are present but largely masked by the high-tempo background music.",0_shufen
0_shufen-20250724205248-907783428386427,0,High-tempo Music,"(1) The audio begins with an upbeat, high-tempo hip-hop track featuring heavy bass. (2) A female vocal raps the lyrics 'I like my beats fast and my bass down low' in a confident, rhythmic tone. (3) Subtle ambient sounds of rainfall and distant city traffic are present in the background but are largely masked by the loud music track. No live speech is detected.",0_shufen
cocowine0205-20250803235135-1599132964460871,0,High-tempo Music,"(1) Fast-paced, high-energy electronic background music starts immediately. An enthusiastic male voice introduces the Costco weekly special report and encourages viewers to follow. (2) The narrator begins a rhythmic, rapid-fire recitation of various product names and their corresponding discount prices, matching the fast pace of the music. (3) The audio remains consistent in its high energy, with the music providing a continuous beat and the vocals staying dominant and clear throughout the entire duration until a sharp cut-off at the end.",cocowine0205
cocowine0205-20250216054206-1429211071919558,0,High-tempo Music,"(1) Upbeat, high-tempo J-pop style background music starts immediately. An energetic female voice begins speaking in Mandarin. (2) The sound of rustling plastic packaging is audible as items are handled. (3) The primary speaker's tone remains high-pitched and enthusiastic, with occasional interjections and agreement from a second female voice. (4) The music remains constant in volume and tempo throughout the entire duration, with subtle 'pop' sound effects synced to text appearing.",cocowine0205
cocowine0205-20250930161221-936700228797530,0,High-tempo Music,"(1) Upbeat, high-tempo electronic dance music begins immediately and continues throughout the entire video. (2) Two female voices are heard briefly at the very beginning shouting a greeting in Mandarin. (3) A male narrator's voice enters quickly, speaking in an energetic and fast-paced tone. He systematically lists the names of the products shown on screen and their discounted prices. The narration is tightly edited to match the rapid visual cuts. (4) No significant ambient store noise or sound effects are audible over the loud BGM and narration.",cocowine0205
cocowine0205-20250216054206-909505438462305,0,High-tempo Music,"(1) The audio starts with upbeat, high-tempo pop music featuring a female vocal track. Two female voices are heard speaking enthusiastically and rapidly in Mandarin. (2) As the unboxing begins around 0:10, the sound of cardboard tearing and plastic rustling is audible over the background music. (3) At 0:24, a loud, high-pitched scream of excitement and a 'Wow!' from one of the women dominates the audio as the rare item is revealed. (4) The music continues at a consistent high energy until the end, with the women's voices remaining excited and fast-paced.",cocowine0205
cocowine0205-20250716170054-2364847440681608,0,High-tempo Music,"(1) Upbeat, high-tempo pop music starts immediately. A female voice asks a question, followed by another female voice excitedly identifying a product. (2) The music continues at a consistent volume as the narrator provides details about the price and brand. Occasional 'ding' and 'pop' sound effects play when text appears. (3) In the tasting section, the narrator's voice becomes more descriptive, explaining the flavor profile. (4) The audio concludes with a cheerful sign-off over the fading music.",cocowine0205
cocowine0205-20250321205505-940529702251344,0,High-tempo Music,"(1) Upbeat, high-tempo pop music begins playing. A high-pitched, energetic female voice speaks in Chinese about finding a specific snack at Costco. (2) The music continues at a consistent volume. The speaker's tone remains enthusiastic as she describes the packaging and the taste of the snack. (3) A distinct 'crunch' sound effect (SFX) is heard when the woman bites into the snack. (4) The audio ends with her final enthusiastic remarks and the music fading out.",cocowine0205
cocowine0205-20250324020631-925587347004683,0,High-tempo Music,"(1) The audio begins with an energetic male voice-over delivering a hook about a weekly discount report, accompanied by high-tempo, upbeat electronic background music. (2) As the visuals transition between products, the male speaker rapidly lists product names and their specific discounted prices. (3) The background music remains continuous and rhythmic, with subtle 'ping' sound effects marking the appearance of text-based price information until the end of the clip.",cocowine0205
cocowine0205-20251208223742-919260051084197,0,High-tempo Music,"(1) Upbeat, high-tempo background music plays continuously throughout the video. (2) A high-pitched, energetic male voice provides a rapid-fire narration, speaking in Mandarin. He identifies each product and its discounted price in sync with the visual cuts. (3) Subtle ambient noise of a busy warehouse environment, such as the hum of refrigerators and distant chatter, is present but largely masked by the music and narration.",cocowine0205
cocowine0205-20260121041302-2509886736080941,0,High-tempo Music,"(1) Upbeat, high-tempo pop/electronic background music starts immediately. Two high-pitched female voices speak excitedly in Mandarin. (2) A clear, professional male voice-over enters, narrating product features while the original female voices are heard as faint background chatter and reactions. (3) Sharp sound effects (SFX) such as 'ding', 'pop', and 'camera shutter' clicks punctuate transitions and the appearance of text on screen. (4) The audio maintains a high-energy mix of narration and music, concluding with the music fading out after a final enthusiastic exclamation from the female hosts.",cocowine0205
